longitude	longitude_bnds	latitude	latitude_bnds	time..YYYYMMDDHHMMSS.	time_bnds..YYYYMMDDHHMMSS.	altitude..km.	alt_bnds..km.	fluorescence_offset_relative_771nm_idp	fluorescence_offset_relative_757nm_idp	xco2..Moles.Mole...1..
-74.5822482638889	-74.70703125:-74.4574652778	-31.4716079436727	-31.5961962491:-31.3470196383	20181107120000	20181107000000:20181108000000	3175.13208007812	0.0:6350.26416016	0.00219357	0.73619	0.000404217
-74.5822482638889	-74.70703125:-74.4574652778	-31.2224313329053	-31.3470196383:-31.0978430275	20181107120000	20181107000000:20181108000000	3175.13208007812	0.0:6350.26416016	-0.0224223	-0.0136789	0.000404388
-74.5822482638889	-74.70703125:-74.4574652778	-30.9732547221378	-31.0978430275:-30.8486664168	20181107120000	20181107000000:20181108000000	3175.13208007812	0.0:6350.26416016	0.00251495	0.00913386	0.000404365
-74.5822482638889	-74.70703125:-74.4574652778	-30.7240781113704	-30.8486664168:-30.599489806	20181107120000	20181107000000:20181108000000	3175.13208007812	0.0:6350.26416016	0.0128675	-0.0015188	0.000404313
-74.5822482638889	-74.70703125:-74.4574652778	-30.474901500603	-30.599489806:-30.3503131952	20181107120000	20181107000000:20181108000000	3175.13208007812	0.0:6350.26416016	-0.00571935	-0.00483965	0.000404307
-74.5822482638889	-74.70703125:-74.4574652778	-30.2257248898356	-30.3503131952:-30.1011365845	20181107120000	20181107000000:20181108000000	3175.13208007812	0.0:6350.26416016	-0.00734207	0.0204972	0.000404004
-74.5822482638889	-74.70703125:-74.4574652778	-29.9765482790682	-30.1011365845:-29.8519599737	20181107120000	20181107000000:20181108000000	3175.13208007812	0.0:6350.26416016	-0.0183851	0.000401088	0.000404103
-74.5822482638889	-74.70703125:-74.4574652778	-26.2388991175569	-26.3634874229:-26.1143108122	20181130120000	20181130000000:20181201000000	3175.13208007812	0.0:6350.26416016	0.00749207	0.338486	0.000392206
-74.5822482638889	-74.70703125:-74.4574652778	-25.9897225067895	-26.1143108122:-25.8651342014	20181130120000	20181130000000:20181201000000	3175.13208007812	0.0:6350.26416016	0.0366821	0.00561523	0.000394507
-74.5822482638889	-74.70703125:-74.4574652778	-20.7570136806737	-20.8816019861:-20.6324253753	20181123120000	20181123000000:20181124000000	3175.13208007812	0.0:6350.26416016	-0.015921	-0.0578308	0.000400352
-74.5822482638889	-74.70703125:-74.4574652778	-20.5078370699063	-20.6324253753:-20.3832487645	20181123120000	20181123000000:20181124000000	3175.13208007812	0.0:6350.26416016	-0.0899183	0.0186496	0.000397223
-74.5822482638889	-74.70703125:-74.4574652778	-19.760307237604	-19.884895543:-19.6357189322	20181123120000	20181123000000:20181124000000	3175.13208007812	0.0:6350.26416016	-999999	-0.0582886	0.000389502
-74.5822482638889	-74.70703125:-74.4574652778	-17.0193645191624	-17.1439528245:-16.8947762138	20181125120000	20181125000000:20181126000000	3175.13208007812	0.0:6350.26416016	0.0150585	-0.000891113	0.000405891
-74.5822482638889	-74.70703125:-74.4574652778	-16.770187908395	-16.8947762138:-16.645599603	20181125120000	20181125000000:20181126000000	3175.13208007812	0.0:6350.26416016	0.018291	-0.0056722	0.000405573
-74.5822482638889	-74.70703125:-74.4574652778	-16.5210112976276	-16.645599603:-16.3964229922	20181125120000	20181125000000:20181126000000	3175.13208007812	0.0:6350.26416016	0.00698928	0.0282763	0.000405403
-74.5822482638889	-74.70703125:-74.4574652778	-16.2718346868601	-16.3964229922:-16.1472463815	20181125120000	20181125000000:20181126000000	3175.13208007812	0.0:6350.26416016	0.00757205	0.0521123	0.000404977
-74.5822482638889	-74.70703125:-74.4574652778	-16.0226580760927	-16.1472463815:-15.8980697707	20181125120000	20181125000000:20181126000000	3175.13208007812	0.0:6350.26416016	-0.169922	-999999	0.000405887
-74.5822482638889	-74.70703125:-74.4574652778	-9.54406619613984	-9.66865450152:-9.41947789076	20181118120000	20181118000000:20181119000000	3175.13208007812	0.0:6350.26416016	-0.00506592	0.00750732	0.000399827
-74.5822482638889	-74.70703125:-74.4574652778	-9.29488958537242	-9.41947789076:-9.17030127999	20181118120000	20181118000000:20181119000000	3175.13208007812	0.0:6350.26416016	0.0183716	0.0130005	0.000403086
-74.3326822916667	-74.4574652778:-74.2078993056	-32.4683143867424	-32.5929026921:-32.3437260814	20181107120000	20181107000000:20181108000000	3175.13208007812	0.0:6350.26416016	0.00497296	0.0785487	0.000404292
-74.3326822916667	-74.4574652778:-74.2078993056	-32.2191377759749	-32.3437260814:-32.0945494706	20181107120000	20181107000000:20181108000000	3175.13208007812	0.0:6350.26416016	0.00891179	-0.0151625	0.000404355
-74.3326822916667	-74.4574652778:-74.2078993056	-31.9699611652075	-32.0945494706:-31.8453728598	20181107120000	20181107000000:20181108000000	3175.13208007812	0.0:6350.26416016	-0.0115003	0.0222641	0.000404195
-74.3326822916667	-74.4574652778:-74.2078993056	-31.7207845544401	-31.8453728598:-31.5961962491	20181107120000	20181107000000:20181108000000	3175.13208007812	0.0:6350.26416016	-0.00573844	-1.38581	0.000404239
-74.3326822916667	-74.4574652778:-74.2078993056	-31.4716079436727	-31.5961962491:-31.3470196383	20181107120000	20181107000000:20181108000000	3175.13208007812	0.0:6350.26416016	-0.00431637	0.00245509	0.000404239
-74.3326822916667	-74.4574652778:-74.2078993056	-31.2224313329053	-31.3470196383:-31.0978430275	20181107120000	20181107000000:20181108000000	3175.13208007812	0.0:6350.26416016	0.000555599	-0.00477417	0.00040401
-74.3326822916667	-74.4574652778:-74.2078993056	-21.0061902914411	-21.1307785968:-20.8816019861	20181123120000	20181123000000:20181124000000	3175.13208007812	0.0:6350.26416016	0.00164185	0.000134277	0.000399528
-74.3326822916667	-74.4574652778:-74.2078993056	-20.7570136806737	-20.8816019861:-20.6324253753	20181123120000	20181123000000:20181124000000	3175.13208007812	0.0:6350.26416016	-0.0234375	-0.000530042	0.000398583
-74.3326822916667	-74.4574652778:-74.2078993056	-20.5078370699063	-20.6324253753:-20.3832487645	20181123120000	20181123000000:20181124000000	3175.13208007812	0.0:6350.26416016	0.0100708	0.0067749	0.000399572
-74.3326822916667	-74.4574652778:-74.2078993056	-18.2652475729995	-18.3898358784:-18.1406592676	20181125120000	20181125000000:20181126000000	3175.13208007812	0.0:6350.26416016	0.00569835	-0.0324622	0.000404734
-74.3326822916667	-74.4574652778:-74.2078993056	-18.0160709622321	-18.1406592676:-17.8914826568	20181125120000	20181125000000:20181126000000	3175.13208007812	0.0:6350.26416016	0.00261454	0.00429034	0.000405529
-74.3326822916667	-74.4574652778:-74.2078993056	-17.7668943514647	-17.8914826568:-17.6423060461	20181125120000	20181125000000:20181126000000	3175.13208007812	0.0:6350.26416016	0.00960694	0.0348325	0.000405624
-74.3326822916667	-74.4574652778:-74.2078993056	-17.5177177406972	-17.6423060461:-17.3931294353	20181125120000	20181125000000:20181126000000	3175.13208007812	0.0:6350.26416016	0.0168281	0.0129	0.00040293
-74.3326822916667	-74.4574652778:-74.2078993056	-17.2685411299298	-17.3931294353:-17.1439528245	20181125120000	20181125000000:20181126000000	3175.13208007812	0.0:6350.26416016	0.15683	0.00430298	0.000405136
-74.3326822916667	-74.4574652778:-74.2078993056	2.66558773146367	2.54099942608:2.79017603685	20181104120000	20181104000000:20181105000000	3175.13208007812	0.0:6350.26416016	0.0184279	0.0152447	0.00040585
-74.3326822916667	-74.4574652778:-74.2078993056	2.91476434223109	2.79017603685:3.03935264761	20181104120000	20181104000000:20181105000000	3175.13208007812	0.0:6350.26416016	0.0181645	0.0136435	0.000404512
-74.3326822916667	-74.4574652778:-74.2078993056	3.16394095299851	3.03935264761:3.28852925838	20181104120000	20181104000000:20181105000000	3175.13208007812	0.0:6350.26416016	0.0200778	0.0125316	0.000404107
-74.3326822916667	-74.4574652778:-74.2078993056	3.41311756376593	3.28852925838:3.53770586915	20181104120000	20181104000000:20181105000000	3175.13208007812	0.0:6350.26416016	0.0148722	0.0106812	0.000390232
-74.0831163194444	-74.2078993056:-73.9583333333	-33.7141974405794	-33.838785746:-33.5896091352	20181107120000	20181107000000:20181108000000	3175.13208007812	0.0:6350.26416016	-0.0417684	-0.479045	0.000403429
-74.0831163194444	-74.2078993056:-73.9583333333	-33.465020829812	-33.5896091352:-33.3404325244	20181107120000	20181107000000:20181108000000	3175.13208007812	0.0:6350.26416016	0.0052835	-0.0189186	0.000404675
-74.0831163194444	-74.2078993056:-73.9583333333	-33.2158442190446	-33.3404325244:-33.0912559137	20181107120000	20181107000000:20181108000000	3175.13208007812	0.0:6350.26416016	0.00799026	-0.00234716	0.000404683
-74.0831163194444	-74.2078993056:-73.9583333333	-32.9666676082772	-33.0912559137:-32.8420793029	20181107120000	20181107000000:20181108000000	3175.13208007812	0.0:6350.26416016	-0.0005138	0.0059847	0.000404463
-74.0831163194444	-74.2078993056:-73.9583333333	-32.7174909975098	-32.8420793029:-32.5929026921	20181107120000	20181107000000:20181108000000	3175.13208007812	0.0:6350.26416016	0.0101226	0.019776	0.000404679
-74.0831163194444	-74.2078993056:-73.9583333333	-32.4683143867424	-32.5929026921:-32.3437260814	20181107120000	20181107000000:20181108000000	3175.13208007812	0.0:6350.26416016	-0.00851725	-0.00829617	0.000404246
-74.0831163194444	-74.2078993056:-73.9583333333	-32.2191377759749	-32.3437260814:-32.0945494706	20181107120000	20181107000000:20181108000000	3175.13208007812	0.0:6350.26416016	0.0149593	0.0987893	0.000403493
-74.0831163194444	-74.2078993056:-73.9583333333	-22.9996031775804	-23.124191483:-22.8750148722	20181123120000	20181123000000:20181124000000	3175.13208007812	0.0:6350.26416016	0.0242004	0.0289001	0.000392343
-74.0831163194444	-74.2078993056:-73.9583333333	-22.750426566813	-22.8750148722:-22.6258382614	20181123120000	20181123000000:20181124000000	3175.13208007812	0.0:6350.26416016	-0.0923767	1.21078	0.00039615
-74.0831163194444	-74.2078993056:-73.9583333333	-22.5012499560456	-22.6258382614:-22.3766616507	20181123120000	20181123000000:20181124000000	3175.13208007812	0.0:6350.26416016	-0.0219116	-0.00674438	0.000389804
-74.0831163194444	-74.2078993056:-73.9583333333	-22.2520733452782	-22.3766616507:-22.1274850399	20181123120000	20181123000000:20181124000000	3175.13208007812	0.0:6350.26416016	0.0219727	-999999	0.000401699
-74.0831163194444	-74.2078993056:-73.9583333333	-22.0028967345108	-22.1274850399:-21.8783084291	20181123120000	20181123000000:20181124000000	3175.13208007812	0.0:6350.26416016	-0.152394	-0.00294713	0.000391828
-74.0831163194444	-74.2078993056:-73.9583333333	-19.760307237604	-19.884895543:-19.6357189322	20181125120000	20181125000000:20181126000000	3175.13208007812	0.0:6350.26416016	0.0367635	-0.00105794	0.000404146
-74.0831163194444	-74.2078993056:-73.9583333333	-19.5111306268366	-19.6357189322:-19.3865423215	20181125120000	20181125000000:20181126000000	3175.13208007812	0.0:6350.26416016	0.00349388	-0.0147904	0.000404978
-74.0831163194444	-74.2078993056:-73.9583333333	-19.2619540160692	-19.3865423215:-19.1373657107	20181125120000	20181125000000:20181126000000	3175.13208007812	0.0:6350.26416016	0.00654977	-0.00541665	0.000405116
-74.0831163194444	-74.2078993056:-73.9583333333	-19.0127774053017	-19.1373657107:-18.8881890999	20181125120000	20181125000000:20181126000000	3175.13208007812	0.0:6350.26416016	0.00688578	0.0147899	0.000405328
-74.0831163194444	-74.2078993056:-73.9583333333	-18.7636007945343	-18.8881890999:-18.6390124892	20181125120000	20181125000000:20181126000000	3175.13208007812	0.0:6350.26416016	0.00347711	0.0437662	0.000405229
-74.0831163194444	-74.2078993056:-73.9583333333	-18.5144241837669	-18.6390124892:-18.3898358784	20181125120000	20181125000000:20181126000000	3175.13208007812	0.0:6350.26416016	0.0546136	-0.00767687	0.000402832
-74.0831163194444	-74.2078993056:-73.9583333333	1.668881288394	1.54429298301:1.79346959378	20181104120000	20181104000000:20181105000000	3175.13208007812	0.0:6350.26416016	0.0164561	0.0118642	0.00040392
-74.0831163194444	-74.2078993056:-73.9583333333	1.91805789916142	1.79346959378:2.04264620455	20181104120000	20181104000000:20181105000000	3175.13208007812	0.0:6350.26416016	0.0177659	0.0110016	0.000402954
-74.0831163194444	-74.2078993056:-73.9583333333	2.16723450992884	2.04264620455:2.29182281531	20181104120000	20181104000000:20181105000000	3175.13208007812	0.0:6350.26416016	0.0213704	0.0152384	0.000401614
-74.0831163194444	-74.2078993056:-73.9583333333	2.41641112069626	2.29182281531:2.54099942608	20181104120000	20181104000000:20181105000000	3175.13208007812	0.0:6350.26416016	0.0189402	0.0130797	0.000403933
-74.0831163194444	-74.2078993056:-73.9583333333	2.66558773146367	2.54099942608:2.79017603685	20181104120000	20181104000000:20181105000000	3175.13208007812	0.0:6350.26416016	0.0200043	0.0120544	0.000404808
-73.8335503472222	-73.9583333333:-73.7087673611	-33.7141974405794	-33.838785746:-33.5896091352	20181107120000	20181107000000:20181108000000	3175.13208007812	0.0:6350.26416016	-0.00559872	0.00222904	0.000404545
-73.8335503472222	-73.9583333333:-73.7087673611	-33.465020829812	-33.5896091352:-33.3404325244	20181107120000	20181107000000:20181108000000	3175.13208007812	0.0:6350.26416016	0.00160449	0.0172403	0.000404389
-73.8335503472222	-73.9583333333:-73.7087673611	-33.2158442190446	-33.3404325244:-33.0912559137	20181107120000	20181107000000:20181108000000	3175.13208007812	0.0:6350.26416016	0.00231291	0.00939941	0.000404167
-73.8335503472222	-73.9583333333:-73.7087673611	-22.9996031775804	-23.124191483:-22.8750148722	20181123120000	20181123000000:20181124000000	3175.13208007812	0.0:6350.26416016	-0.0169242	-0.0274811	0.000397851
-73.8335503472222	-73.9583333333:-73.7087673611	-19.760307237604	-19.884895543:-19.6357189322	20181125120000	20181125000000:20181126000000	3175.13208007812	0.0:6350.26416016	-0.0090929	0.0142491	0.000403565
-73.8335503472222	-73.9583333333:-73.7087673611	-19.5111306268366	-19.6357189322:-19.3865423215	20181125120000	20181125000000:20181126000000	3175.13208007812	0.0:6350.26416016	-0.00188099	0.00529322	0.000404837
-73.8335503472222	-73.9583333333:-73.7087673611	-2.81629770541953	-2.9408860108:-2.69170940004	20181102120000	20181102000000:20181103000000	3175.13208007812	0.0:6350.26416016	0.0192261	0.0131226	0.000406435
-73.8335503472222	-73.9583333333:-73.7087673611	0.672174845324324	0.547586539941:0.796763150708	20181104120000	20181104000000:20181105000000	3175.13208007812	0.0:6350.26416016	0.019597	0.0142623	0.000407175
-73.8335503472222	-73.9583333333:-73.7087673611	0.921351456091742	0.796763150708:1.04593976148	20181104120000	20181104000000:20181105000000	3175.13208007812	0.0:6350.26416016	0.0200295	0.0134178	0.000406854
-73.8335503472222	-73.9583333333:-73.7087673611	1.41970467762658	1.29511637224:1.54429298301	20181104120000	20181104000000:20181105000000	3175.13208007812	0.0:6350.26416016	0.0178223	0.0147807	0.000405241
-73.8335503472222	-73.9583333333:-73.7087673611	1.668881288394	1.54429298301:1.79346959378	20181104120000	20181104000000:20181105000000	3175.13208007812	0.0:6350.26416016	0.0186523	0.0122253	0.000403927
-73.583984375	-73.7087673611:-73.4592013889	-15.0259516330231	-15.1505399384:-14.9013633276	20181118120000	20181118000000:20181119000000	3175.13208007812	0.0:6350.26416016	-0.0767212	0.00210571	0.000405936
-73.583984375	-73.7087673611:-73.4592013889	-14.5275984114882	-14.6521867169:-14.4030101061	20181118120000	20181118000000:20181119000000	3175.13208007812	0.0:6350.26416016	0.0313459	-0.053554	0.000406165
-73.583984375	-73.7087673611:-73.4592013889	-3.31465092695437	-3.43923923234:-3.19006262157	20181102120000	20181102000000:20181103000000	3175.13208007812	0.0:6350.26416016	0.0210449	-0.065152	0.000406096
-73.583984375	-73.7087673611:-73.4592013889	-3.06547431618695	-3.19006262157:-2.9408860108	20181102120000	20181102000000:20181103000000	3175.13208007812	0.0:6350.26416016	0.0201257	0.0199452	0.000405614
-73.583984375	-73.7087673611:-73.4592013889	-2.81629770541953	-2.9408860108:-2.69170940004	20181102120000	20181102000000:20181103000000	3175.13208007812	0.0:6350.26416016	0.0190818	0.0149508	0.000406624
-73.583984375	-73.7087673611:-73.4592013889	5.90488367144012	5.78029536606:6.02947197682	20181129120000	20181129000000:20181130000000	3175.13208007812	0.0:6350.26416016	0.014624	-0.00151367	0.000396482
-73.583984375	-73.7087673611:-73.4592013889	6.15406028220753	6.02947197682:6.27864858759	20181129120000	20181129000000:20181130000000	3175.13208007812	0.0:6350.26416016	0.0156089	0.00574694	0.000396871
-73.3344184027778	-73.4592013889:-73.2096354167	-25.4913692852546	-25.6159575906:-25.3667809799	20181123120000	20181123000000:20181124000000	3175.13208007812	0.0:6350.26416016	0.0281982	0.0168457	0.000390122
-73.3344184027778	-73.4592013889:-73.2096354167	-25.2421926744872	-25.3667809799:-25.1176043691	20181123120000	20181123000000:20181124000000	3175.13208007812	0.0:6350.26416016	0.0109558	-0.105469	0.000389997
-73.3344184027778	-73.4592013889:-73.2096354167	-16.2718346868601	-16.3964229922:-16.1472463815	20181118120000	20181118000000:20181119000000	3175.13208007812	0.0:6350.26416016	0.0143433	-0.0117188	0.000409858
-73.3344184027778	-73.4592013889:-73.2096354167	-16.0226580760927	-16.1472463815:-15.8980697707	20181118120000	20181118000000:20181119000000	3175.13208007812	0.0:6350.26416016	0.00594283	-0.0042463	0.000408737
-73.3344184027778	-73.4592013889:-73.2096354167	-15.7734814653253	-15.8980697707:-15.6488931599	20181118120000	20181118000000:20181119000000	3175.13208007812	0.0:6350.26416016	0.00977505	0.00144261	0.000408126
-73.3344184027778	-73.4592013889:-73.2096354167	-15.5243048545579	-15.6488931599:-15.3997165492	20181118120000	20181118000000:20181119000000	3175.13208007812	0.0:6350.26416016	0.005753	-0.0101837	0.000405722
-73.3344184027778	-73.4592013889:-73.2096354167	-15.2751282437905	-15.3997165492:-15.1505399384	20181118120000	20181118000000:20181119000000	3175.13208007812	0.0:6350.26416016	0.0097196	-0.00529051	0.000404687
-73.3344184027778	-73.4592013889:-73.2096354167	-15.0259516330231	-15.1505399384:-14.9013633276	20181118120000	20181118000000:20181119000000	3175.13208007812	0.0:6350.26416016	0.00883378	3.63862e-05	0.000404407
-73.0848524305556	-73.2096354167:-72.9600694444	-26.9864289498591	-27.1110172552:-26.8618406445	20181123120000	20181123000000:20181124000000	3175.13208007812	0.0:6350.26416016	0.0238953	-0.00421143	0.000393395
-73.0848524305556	-73.2096354167:-72.9600694444	-26.7372523390917	-26.8618406445:-26.6126640337	20181123120000	20181123000000:20181124000000	3175.13208007812	0.0:6350.26416016	-0.0324097	6.10352e-05	0.00039453
-73.0848524305556	-73.2096354167:-72.9600694444	-24.2454862314175	-24.3700745368:-24.120897926	20181125120000	20181125000000:20181126000000	3175.13208007812	0.0:6350.26416016	-0.279297	-0.00524902	0.000398118
-73.0848524305556	-73.2096354167:-72.9600694444	-16.5210112976276	-16.645599603:-16.3964229922	20181118120000	20181118000000:20181119000000	3175.13208007812	0.0:6350.26416016	0.0159302	-0.00665283	0.000400954
-73.0848524305556	-73.2096354167:-72.9600694444	-16.2718346868601	-16.3964229922:-16.1472463815	20181118120000	20181118000000:20181119000000	3175.13208007812	0.0:6350.26416016	0.00679278	0.00052839	0.000406251
-73.0848524305556	-73.2096354167:-72.9600694444	-16.0226580760927	-16.1472463815:-15.8980697707	20181118120000	20181118000000:20181119000000	3175.13208007812	0.0:6350.26416016	0.00130532	-0.00423917	0.000406993
-73.0848524305556	-73.2096354167:-72.9600694444	-13.5308919684185	-13.6554802738:-13.406303663	20181109120000	20181109000000:20181110000000	3175.13208007812	0.0:6350.26416016	0.0125604	-0.0486161	0.000400814
-73.0848524305556	-73.2096354167:-72.9600694444	-13.2817153576511	-13.406303663:-13.1571270523	20181109120000	20181109000000:20181110000000	3175.13208007812	0.0:6350.26416016	-0.0193133	0.0035226	0.000396191
-73.0848524305556	-73.2096354167:-72.9600694444	-6.3047702561634	-6.42935856155:-6.18018195078	20181102120000	20181102000000:20181103000000	3175.13208007812	0.0:6350.26416016	0.0183851	0.0144721	0.000405411
-73.0848524305556	-73.2096354167:-72.9600694444	-6.05559364539598	-6.18018195078:-5.93100534001	20181102120000	20181102000000:20181103000000	3175.13208007812	0.0:6350.26416016	0.0267944	0.0223999	0.000406215
-73.0848524305556	-73.2096354167:-72.9600694444	3.91147078530077	3.78688247992:4.03605909068	20181129120000	20181129000000:20181130000000	3175.13208007812	0.0:6350.26416016	0.0156533	0.0107422	0.000402604
-73.0848524305556	-73.2096354167:-72.9600694444	4.16064739606819	4.03605909068:4.28523570145	20181129120000	20181129000000:20181130000000	3175.13208007812	0.0:6350.26416016	0.0166364	0.00888497	0.000401766
