longitude	longitude_bnds	latitude	latitude_bnds	time..YYYYMMDDHHMMSS.	time_bnds..YYYYMMDDHHMMSS.	altitude..km.	alt_bnds..km.	fluorescence_offset_relative_771nm_idp	fluorescence_offset_relative_757nm_idp	xco2..Moles.Mole...1..
-74.5822482638889	-74.70703125:-74.4574652778	-33.7141974405794	-33.838785746:-33.5896091352	20150207120000	20150207000000:20150208000000	3095.85009765625	0.0:6191.70019531	0.00224261	-0.00156921	0.000393608
-74.5822482638889	-74.70703125:-74.4574652778	-33.465020829812	-33.5896091352:-33.3404325244	20150207120000	20150207000000:20150208000000	3095.85009765625	0.0:6191.70019531	0.00465596	-0.0110285	0.000392595
-74.5822482638889	-74.70703125:-74.4574652778	-33.2158442190446	-33.3404325244:-33.0912559137	20150207120000	20150207000000:20150208000000	3095.85009765625	0.0:6191.70019531	0.00524902	-0.00332642	0.00039334
-74.5822482638889	-74.70703125:-74.4574652778	-21.5045435129759	-21.6291318184:-21.3799552076	20150209120000	20150209000000:20150210000000	3095.85009765625	0.0:6191.70019531	0.00733778	0.0106359	0.000394855
-74.5822482638889	-74.70703125:-74.4574652778	-21.2553669022085	-21.3799552076:-21.1307785968	20150209120000	20150209000000:20150210000000	3095.85009765625	0.0:6191.70019531	0.0109424	0.009473	0.000394273
-74.5822482638889	-74.70703125:-74.4574652778	-20.5078370699063	-20.6324253753:-20.3832487645	20150209120000	20150209000000:20150210000000	3095.85009765625	0.0:6191.70019531	0.0109253	0.00518799	0.00039358
-74.5822482638889	-74.70703125:-74.4574652778	-20.2586604591388	-20.3832487645:-20.1340721538	20150209120000	20150209000000:20150210000000	3095.85009765625	0.0:6191.70019531	0.0118713	0.00885773	0.000393605
-74.5822482638889	-74.70703125:-74.4574652778	-14.2784218007208	-14.4030101061:-14.1538334953	20150202120000	20150202000000:20150203000000	3095.85009765625	0.0:6191.70019531	0.0081718	0.0051235	0.000389812
-74.5822482638889	-74.70703125:-74.4574652778	-14.0292451899534	-14.1538334953:-13.9046568846	20150202120000	20150202000000:20150203000000	3095.85009765625	0.0:6191.70019531	0.00899148	0.00456218	0.000388574
-74.5822482638889	-74.70703125:-74.4574652778	-13.780068579186	-13.9046568846:-13.6554802738	20150202120000	20150202000000:20150203000000	3095.85009765625	0.0:6191.70019531	0.0216021	0.00512695	0.000386179
-74.5822482638889	-74.70703125:-74.4574652778	-13.780068579186	-13.9046568846:-13.6554802738	20150225120000	20150225000000:20150226000000	3095.85009765625	0.0:6191.70019531	0.00912426	0.0154324	0.00039154
-74.5822482638889	-74.70703125:-74.4574652778	-13.5308919684185	-13.6554802738:-13.406303663	20150202120000	20150202000000:20150203000000	3095.85009765625	0.0:6191.70019531	0.0119925	0.0384818	0.000386423
-74.5822482638889	-74.70703125:-74.4574652778	-13.5308919684185	-13.6554802738:-13.406303663	20150225120000	20150225000000:20150226000000	3095.85009765625	0.0:6191.70019531	0.0110652	0.0208393	0.000389381
-74.5822482638889	-74.70703125:-74.4574652778	-13.2817153576511	-13.406303663:-13.1571270523	20150202120000	20150202000000:20150203000000	3095.85009765625	0.0:6191.70019531	0.0114034	0.00822957	0.000385741
