longitude	longitude_bnds	latitude	latitude_bnds	time..YYYYMMDDHHMMSS.	time_bnds..YYYYMMDDHHMMSS.	altitude..km.	alt_bnds..km.	fluorescence_offset_relative_771nm_idp	fluorescence_offset_relative_757nm_idp	xco2..Moles.Mole...1..
-74.5822482638889	-74.70703125:-74.4574652778	-33.7141974405794	-33.838785746:-33.5896091352	20180709120000	20180709000000:20180710000000	3068.0009765625	0.0:6136.00195312	0.010319	0.000719343	0.000404158
-74.5822482638889	-74.70703125:-74.4574652778	-33.465020829812	-33.5896091352:-33.3404325244	20180709120000	20180709000000:20180710000000	3068.0009765625	0.0:6136.00195312	0.00915134	0.00394381	0.000401971
-74.5822482638889	-74.70703125:-74.4574652778	-27.9831353929288	-28.1077236983:-27.8585470875	20180702120000	20180702000000:20180703000000	3068.0009765625	0.0:6136.00195312	-0.0266753	0.00608964	0.000404759
-74.5822482638889	-74.70703125:-74.4574652778	-27.7339587821614	-27.8585470875:-27.6093704768	20180702120000	20180702000000:20180703000000	3068.0009765625	0.0:6136.00195312	0.00536644	0.0126453	0.000405096
-74.5822482638889	-74.70703125:-74.4574652778	-27.484782171394	-27.6093704768:-27.360193866	20180702120000	20180702000000:20180703000000	3068.0009765625	0.0:6136.00195312	-0.00226256	-0.00387218	0.000405032
-74.5822482638889	-74.70703125:-74.4574652778	-27.2356055606266	-27.360193866:-27.1110172552	20180702120000	20180702000000:20180703000000	3068.0009765625	0.0:6136.00195312	0.0112162	0.011999	0.000403959
-74.5822482638889	-74.70703125:-74.4574652778	-26.9864289498591	-27.1110172552:-26.8618406445	20180702120000	20180702000000:20180703000000	3068.0009765625	0.0:6136.00195312	-0.00633597	-0.0172821	0.000404251
-74.5822482638889	-74.70703125:-74.4574652778	-26.7372523390917	-26.8618406445:-26.6126640337	20180702120000	20180702000000:20180703000000	3068.0009765625	0.0:6136.00195312	0.00905416	-0.00217275	0.000404367
-74.5822482638889	-74.70703125:-74.4574652778	-26.4880757283243	-26.6126640337:-26.3634874229	20180702120000	20180702000000:20180703000000	3068.0009765625	0.0:6136.00195312	0.0182712	-0.00852273	0.000402873
-74.5822482638889	-74.70703125:-74.4574652778	-26.2388991175569	-26.3634874229:-26.1143108122	20180702120000	20180702000000:20180703000000	3068.0009765625	0.0:6136.00195312	-0.0170898	0.00274658	0.000402362
