longitude	longitude_bnds	latitude	latitude_bnds	time..YYYYMMDDHHMMSS.	time_bnds..YYYYMMDDHHMMSS.	altitude..km.	alt_bnds..km.	fluorescence_offset_relative_771nm_idp	fluorescence_offset_relative_757nm_idp	xco2..Moles.Mole...1..
-74.5822482638889	-74.70703125:-74.4574652778	-30.9732547221378	-31.0978430275:-30.8486664168	20151014120000	20151014000000:20151015000000	3046.93310546875	0.0:6093.86621094	-0.00282796	-0.0145785	0.000397144
-74.5822482638889	-74.70703125:-74.4574652778	-30.7240781113704	-30.8486664168:-30.599489806	20151014120000	20151014000000:20151015000000	3046.93310546875	0.0:6093.86621094	0.000864037	-0.00048539	0.000396617
-74.5822482638889	-74.70703125:-74.4574652778	-30.474901500603	-30.599489806:-30.3503131952	20151014120000	20151014000000:20151015000000	3046.93310546875	0.0:6093.86621094	0.00611086	-0.00465276	0.000396776
-74.5822482638889	-74.70703125:-74.4574652778	-30.2257248898356	-30.3503131952:-30.1011365845	20151014120000	20151014000000:20151015000000	3046.93310546875	0.0:6093.86621094	0.00410254	0.0173931	0.000396749
-74.5822482638889	-74.70703125:-74.4574652778	-29.9765482790682	-30.1011365845:-29.8519599737	20151014120000	20151014000000:20151015000000	3046.93310546875	0.0:6093.86621094	0.00207122	0.0274479	0.000396383
-74.5822482638889	-74.70703125:-74.4574652778	-29.7273716683007	-29.8519599737:-29.6027833629	20151014120000	20151014000000:20151015000000	3046.93310546875	0.0:6093.86621094	0.017874	-0.0200509	0.000394987
-74.5822482638889	-74.70703125:-74.4574652778	-23.9963096206501	-24.120897926:-23.8717213153	20151007120000	20151007000000:20151008000000	3046.93310546875	0.0:6093.86621094	-0.12793	0.00476074	0.000394678
-74.5822482638889	-74.70703125:-74.4574652778	-23.7471330098827	-23.8717213153:-23.6225447045	20151007120000	20151007000000:20151008000000	3046.93310546875	0.0:6093.86621094	0.00105762	-0.0301848	0.000394928
-74.5822482638889	-74.70703125:-74.4574652778	-23.4979563991153	-23.6225447045:-23.3733680937	20151007120000	20151007000000:20151008000000	3046.93310546875	0.0:6093.86621094	0.00301152	0.00483686	0.000392789
-74.5822482638889	-74.70703125:-74.4574652778	-23.2487797883479	-23.3733680937:-23.124191483	20151007120000	20151007000000:20151008000000	3046.93310546875	0.0:6093.86621094	1.55978e-05	-0.00152502	0.000393703
-74.5822482638889	-74.70703125:-74.4574652778	-22.9996031775804	-23.124191483:-22.8750148722	20151007120000	20151007000000:20151008000000	3046.93310546875	0.0:6093.86621094	0.00109948	0.00705022	0.000395387
-74.5822482638889	-74.70703125:-74.4574652778	-22.750426566813	-22.8750148722:-22.6258382614	20151007120000	20151007000000:20151008000000	3046.93310546875	0.0:6093.86621094	-0.00118273	0.000735551	0.000394497
-74.5822482638889	-74.70703125:-74.4574652778	-22.5012499560456	-22.6258382614:-22.3766616507	20151007120000	20151007000000:20151008000000	3046.93310546875	0.0:6093.86621094	-0.00811662	0.0165325	0.000391819
