longitude	longitude_bnds	latitude	latitude_bnds	time..YYYYMMDDHHMMSS.	time_bnds..YYYYMMDDHHMMSS.	altitude..km.	alt_bnds..km.	fluorescence_offset_relative_771nm_idp	fluorescence_offset_relative_757nm_idp	xco2..Moles.Mole...1..
-74.5822482638889	-74.70703125:-74.4574652778	-32.9666676082772	-33.0912559137:-32.8420793029	20180801120000	20180801000000:20180802000000	3269.41967773438	0.0:6538.83935547	0.0201416	-999999	0.000397758
-74.5822482638889	-74.70703125:-74.4574652778	-32.4683143867424	-32.5929026921:-32.3437260814	20180801120000	20180801000000:20180802000000	3269.41967773438	0.0:6538.83935547	0.0437012	0.0140381	0.000388261
-74.5822482638889	-74.70703125:-74.4574652778	-28.2323120036962	-28.3569003091:-28.1077236983	20180803120000	20180803000000:20180804000000	3269.41967773438	0.0:6538.83935547	0.158719	-0.102915	0.000406577
-74.5822482638889	-74.70703125:-74.4574652778	-27.9831353929288	-28.1077236983:-27.8585470875	20180803120000	20180803000000:20180804000000	3269.41967773438	0.0:6538.83935547	-0.000405448	-0.0059599	0.000406498
-74.5822482638889	-74.70703125:-74.4574652778	-27.7339587821614	-27.8585470875:-27.6093704768	20180803120000	20180803000000:20180804000000	3269.41967773438	0.0:6538.83935547	0.000890095	-0.0190604	0.000407219
-74.5822482638889	-74.70703125:-74.4574652778	-27.2356055606266	-27.360193866:-27.1110172552	20180803120000	20180803000000:20180804000000	3269.41967773438	0.0:6538.83935547	0.0193653	-0.00257486	0.000404816
-74.5822482638889	-74.70703125:-74.4574652778	-26.9864289498591	-27.1110172552:-26.8618406445	20180803120000	20180803000000:20180804000000	3269.41967773438	0.0:6538.83935547	-0.0263332	0.00215218	0.000404417
-74.5822482638889	-74.70703125:-74.4574652778	-26.7372523390917	-26.8618406445:-26.6126640337	20180803120000	20180803000000:20180804000000	3269.41967773438	0.0:6538.83935547	-0.0222927	0.0536129	0.000404735
-74.5822482638889	-74.70703125:-74.4574652778	-14.0292451899534	-14.1538334953:-13.9046568846	20180812120000	20180812000000:20180813000000	3269.41967773438	0.0:6538.83935547	0.00354004	-0.0255737	0.000390344
-74.5822482638889	-74.70703125:-74.4574652778	-14.0292451899534	-14.1538334953:-13.9046568846	20180821120000	20180821000000:20180822000000	3269.41967773438	0.0:6538.83935547	0.0209147	-0.0204061	0.000401977
-74.5822482638889	-74.70703125:-74.4574652778	-13.780068579186	-13.9046568846:-13.6554802738	20180812120000	20180812000000:20180813000000	3269.41967773438	0.0:6538.83935547	0.00597644	0.157626	0.000401668
-74.5822482638889	-74.70703125:-74.4574652778	-13.780068579186	-13.9046568846:-13.6554802738	20180821120000	20180821000000:20180822000000	3269.41967773438	0.0:6538.83935547	0.00803629	0.0159874	0.000401629
-74.5822482638889	-74.70703125:-74.4574652778	-13.5308919684185	-13.6554802738:-13.406303663	20180812120000	20180812000000:20180813000000	3269.41967773438	0.0:6538.83935547	0.00516542	0.00280562	0.000399612
-74.5822482638889	-74.70703125:-74.4574652778	-13.5308919684185	-13.6554802738:-13.406303663	20180821120000	20180821000000:20180822000000	3269.41967773438	0.0:6538.83935547	0.00852203	0.0236664	0.000398543
