longitude	longitude_bnds	latitude	latitude_bnds	time..YYYYMMDDHHMMSS.	time_bnds..YYYYMMDDHHMMSS.	altitude..km.	alt_bnds..km.	fluorescence_offset_relative_771nm_idp	fluorescence_offset_relative_757nm_idp	xco2..Moles.Mole...1..
-74.5822482638889	-74.70703125:-74.4574652778	-33.7141974405794	-33.838785746:-33.5896091352	20170212120000	20170212000000:20170213000000	2983.97924804688	0.0:5967.95849609	0.00148049	0.00175285	0.00039277
-74.5822482638889	-74.70703125:-74.4574652778	-33.465020829812	-33.5896091352:-33.3404325244	20170212120000	20170212000000:20170213000000	2983.97924804688	0.0:5967.95849609	-0.0051786	0.00113502	0.000392995
-74.5822482638889	-74.70703125:-74.4574652778	-33.2158442190446	-33.3404325244:-33.0912559137	20170212120000	20170212000000:20170213000000	2983.97924804688	0.0:5967.95849609	0.0160522	-0.00268555	0.00039008
-74.5822482638889	-74.70703125:-74.4574652778	-28.2323120036962	-28.3569003091:-28.1077236983	20170205120000	20170205000000:20170206000000	2983.97924804688	0.0:5967.95849609	-0.0183105	-0.0220825	0.00039922
-74.5822482638889	-74.70703125:-74.4574652778	-27.9831353929288	-28.1077236983:-27.8585470875	20170205120000	20170205000000:20170206000000	2983.97924804688	0.0:5967.95849609	-0.00147841	-0.0115062	0.0003996
-74.5822482638889	-74.70703125:-74.4574652778	-27.7339587821614	-27.8585470875:-27.6093704768	20170205120000	20170205000000:20170206000000	2983.97924804688	0.0:5967.95849609	-0.0117278	0.00534305	0.000398021
-74.5822482638889	-74.70703125:-74.4574652778	-27.484782171394	-27.6093704768:-27.360193866	20170205120000	20170205000000:20170206000000	2983.97924804688	0.0:5967.95849609	0.000938754	0.0185794	0.000397544
-74.5822482638889	-74.70703125:-74.4574652778	-27.2356055606266	-27.360193866:-27.1110172552	20170205120000	20170205000000:20170206000000	2983.97924804688	0.0:5967.95849609	0.00303494	0.0355939	0.000398235
-74.5822482638889	-74.70703125:-74.4574652778	-26.9864289498591	-27.1110172552:-26.8618406445	20170205120000	20170205000000:20170206000000	2983.97924804688	0.0:5967.95849609	-0.0182512	-0.0159392	0.000397934
-74.5822482638889	-74.70703125:-74.4574652778	-26.7372523390917	-26.8618406445:-26.6126640337	20170205120000	20170205000000:20170206000000	2983.97924804688	0.0:5967.95849609	0.00761275	0.00271267	0.000398076
-74.5822482638889	-74.70703125:-74.4574652778	-26.7372523390917	-26.8618406445:-26.6126640337	20170228120000	20170228000000:20170301000000	2983.97924804688	0.0:5967.95849609	0.0210558	0.0312058	0.000392796
-74.5822482638889	-74.70703125:-74.4574652778	-26.4880757283243	-26.6126640337:-26.3634874229	20170228120000	20170228000000:20170301000000	2983.97924804688	0.0:5967.95849609	-0.0079408	0.0822754	0.000393685
-74.5822482638889	-74.70703125:-74.4574652778	-26.2388991175569	-26.3634874229:-26.1143108122	20170228120000	20170228000000:20170301000000	2983.97924804688	0.0:5967.95849609	-0.0308642	0.119383	0.000394875
-74.5822482638889	-74.70703125:-74.4574652778	-25.9897225067895	-26.1143108122:-25.8651342014	20170228120000	20170228000000:20170301000000	2983.97924804688	0.0:5967.95849609	-0.0155899	0.0415018	0.000394489
-74.5822482638889	-74.70703125:-74.4574652778	-25.740545896022	-25.8651342014:-25.6159575906	20170228120000	20170228000000:20170301000000	2983.97924804688	0.0:5967.95849609	0.0322718	0.00626465	0.000396092
-74.5822482638889	-74.70703125:-74.4574652778	-7.05230008846565	-7.17688839385:-6.92771178308	20170216120000	20170216000000:20170217000000	2983.97924804688	0.0:5967.95849609	0.0213623	0.0159302	0.000402847
-74.5822482638889	-74.70703125:-74.4574652778	-0.0753549869779313	-0.199943292362:0.0492333184058	20170209120000	20170209000000:20170210000000	2983.97924804688	0.0:5967.95849609	0.0184021	0.00915527	0.000407249
-74.5822482638889	-74.70703125:-74.4574652778	0.672174845324324	0.547586539941:0.796763150708	20170209120000	20170209000000:20170210000000	2983.97924804688	0.0:5967.95849609	0.0230713	0.0111084	0.000400831
-74.5822482638889	-74.70703125:-74.4574652778	0.921351456091742	0.796763150708:1.04593976148	20170209120000	20170209000000:20170210000000	2983.97924804688	0.0:5967.95849609	0.0175629	0.00905228	0.000402125
-74.3326822916667	-74.4574652778:-74.2078993056	-29.2290184467659	-29.3536067521:-29.1044301414	20170205120000	20170205000000:20170206000000	2983.97924804688	0.0:5967.95849609	0.00335372	0.827679	0.00039905
