longitude	longitude_bnds	latitude	latitude_bnds	time..YYYYMMDDHHMMSS.	time_bnds..YYYYMMDDHHMMSS.	altitude..km.	alt_bnds..km.	fluorescence_offset_relative_771nm_idp	fluorescence_offset_relative_757nm_idp	xco2..Moles.Mole...1..
-74.5822482638889	-74.70703125:-74.4574652778	-33.2158442190446	-33.3404325244:-33.0912559137	20190921120000	20190921000000:20190922000000	3160.98193359375	0.0:6321.96386719	-999999	-999999	0.000405546
-74.5822482638889	-74.70703125:-74.4574652778	-32.9666676082772	-33.0912559137:-32.8420793029	20190921120000	20190921000000:20190922000000	3160.98193359375	0.0:6321.96386719	-0.0149704	0.77399	0.000402733
-74.5822482638889	-74.70703125:-74.4574652778	-32.7174909975098	-32.8420793029:-32.5929026921	20190921120000	20190921000000:20190922000000	3160.98193359375	0.0:6321.96386719	-0.0157918	-0.0152466	0.000402562
-74.5822482638889	-74.70703125:-74.4574652778	-32.4683143867424	-32.5929026921:-32.3437260814	20190921120000	20190921000000:20190922000000	3160.98193359375	0.0:6321.96386719	-0.00933138	0.0660535	0.000402328
-74.5822482638889	-74.70703125:-74.4574652778	-32.2191377759749	-32.3437260814:-32.0945494706	20190921120000	20190921000000:20190922000000	3160.98193359375	0.0:6321.96386719	-0.0189477	0.533921	0.00040222
-74.5822482638889	-74.70703125:-74.4574652778	-31.9699611652075	-32.0945494706:-31.8453728598	20190921120000	20190921000000:20190922000000	3160.98193359375	0.0:6321.96386719	0.0548495	0.0440063	0.000401407
-74.5822482638889	-74.70703125:-74.4574652778	-22.750426566813	-22.8750148722:-22.6258382614	20190916120000	20190916000000:20190917000000	3160.98193359375	0.0:6321.96386719	0.0133405	-0.0638079	0.000397135
-74.5822482638889	-74.70703125:-74.4574652778	-22.0028967345108	-22.1274850399:-21.8783084291	20190916120000	20190916000000:20190917000000	3160.98193359375	0.0:6321.96386719	0.0209961	0.0553589	0.000389453
-74.5822482638889	-74.70703125:-74.4574652778	-21.7537201237434	-21.8783084291:-21.6291318184	20190916120000	20190916000000:20190917000000	3160.98193359375	0.0:6321.96386719	0.000183105	-999999	0.000397444
-74.5822482638889	-74.70703125:-74.4574652778	-20.7570136806737	-20.8816019861:-20.6324253753	20190907120000	20190907000000:20190908000000	3160.98193359375	0.0:6321.96386719	-0.0408761	0.0372543	0.00040145
-74.5822482638889	-74.70703125:-74.4574652778	-20.5078370699063	-20.6324253753:-20.3832487645	20190907120000	20190907000000:20190908000000	3160.98193359375	0.0:6321.96386719	0.00213623	-0.00244141	0.000398008
-74.5822482638889	-74.70703125:-74.4574652778	-20.2586604591388	-20.3832487645:-20.1340721538	20190907120000	20190907000000:20190908000000	3160.98193359375	0.0:6321.96386719	-0.00549316	0.0181885	0.000407079
-74.5822482638889	-74.70703125:-74.4574652778	-20.0094838483714	-20.1340721538:-19.884895543	20190907120000	20190907000000:20190908000000	3160.98193359375	0.0:6321.96386719	0.0238708	-0.00672065	0.000402236
-74.5822482638889	-74.70703125:-74.4574652778	-15.5243048545579	-15.6488931599:-15.3997165492	20190909120000	20190909000000:20190910000000	3160.98193359375	0.0:6321.96386719	-0.00371443	-0.078468	0.000406728
-74.5822482638889	-74.70703125:-74.4574652778	-15.2751282437905	-15.3997165492:-15.1505399384	20190909120000	20190909000000:20190910000000	3160.98193359375	0.0:6321.96386719	0.0147873	-0.00704827	0.000408192
-74.5822482638889	-74.70703125:-74.4574652778	-15.0259516330231	-15.1505399384:-14.9013633276	20190909120000	20190909000000:20190910000000	3160.98193359375	0.0:6321.96386719	0.00749114	0.00314699	0.000406984
-74.5822482638889	-74.70703125:-74.4574652778	-14.7767750222556	-14.9013633276:-14.6521867169	20190909120000	20190909000000:20190910000000	3160.98193359375	0.0:6321.96386719	0.00449688	-0.00178327	0.000406798
-74.5822482638889	-74.70703125:-74.4574652778	-14.5275984114882	-14.6521867169:-14.4030101061	20190909120000	20190909000000:20190910000000	3160.98193359375	0.0:6321.96386719	0.00673143	0.0540461	0.000407359
-74.5822482638889	-74.70703125:-74.4574652778	-14.2784218007208	-14.4030101061:-14.1538334953	20190909120000	20190909000000:20190910000000	3160.98193359375	0.0:6321.96386719	0.0123481	-0.00106837	0.000407041
-74.5822482638889	-74.70703125:-74.4574652778	-14.0292451899534	-14.1538334953:-13.9046568846	20190909120000	20190909000000:20190910000000	3160.98193359375	0.0:6321.96386719	0.0072937	-0.0020752	0.000405854
-74.5822482638889	-74.70703125:-74.4574652778	-7.30147669923307	-7.42606500462:-7.17688839385	20190902120000	20190902000000:20190903000000	3160.98193359375	0.0:6321.96386719	0.0214844	0.00390625	0.000409504
-74.5822482638889	-74.70703125:-74.4574652778	-7.05230008846565	-7.17688839385:-6.92771178308	20190902120000	20190902000000:20190903000000	3160.98193359375	0.0:6321.96386719	0.0231567	0.0810303	0.00040798
-74.5822482638889	-74.70703125:-74.4574652778	-6.80312347769823	-6.92771178308:-6.67853517231	20190925120000	20190925000000:20190926000000	3160.98193359375	0.0:6321.96386719	0.0159136	0.00755388	0.000410534
-74.5822482638889	-74.70703125:-74.4574652778	-6.55394686693081	-6.67853517231:-6.42935856155	20190902120000	20190902000000:20190903000000	3160.98193359375	0.0:6321.96386719	0.0237427	0.00622559	0.00040949
-74.5822482638889	-74.70703125:-74.4574652778	-6.55394686693081	-6.67853517231:-6.42935856155	20190925120000	20190925000000:20190926000000	3160.98193359375	0.0:6321.96386719	0.0176374	0.0108414	0.000410113
