longitude	longitude_bnds	latitude	latitude_bnds	time..YYYYMMDDHHMMSS.	time_bnds..YYYYMMDDHHMMSS.	altitude..km.	alt_bnds..km.	fluorescence_offset_relative_771nm_idp	fluorescence_offset_relative_757nm_idp	xco2..Moles.Mole...1..
-74.5822482638889	-74.70703125:-74.4574652778	-32.2191377759749	-32.3437260814:-32.0945494706	20151113120000	20151113000000:20151114000000	3094.07592773438	0.0:6188.15185547	-0.0225423	-0.00657145	0.000391452
-74.5822482638889	-74.70703125:-74.4574652778	-31.9699611652075	-32.0945494706:-31.8453728598	20151113120000	20151113000000:20151114000000	3094.07592773438	0.0:6188.15185547	-0.0511271	-0.00274658	0.000390964
-74.5822482638889	-74.70703125:-74.4574652778	-31.7207845544401	-31.8453728598:-31.5961962491	20151113120000	20151113000000:20151114000000	3094.07592773438	0.0:6188.15185547	-0.00434875	-0.0914083	0.000391699
-74.5822482638889	-74.70703125:-74.4574652778	-31.4716079436727	-31.5961962491:-31.3470196383	20151113120000	20151113000000:20151114000000	3094.07592773438	0.0:6188.15185547	-0.000769043	-6.10352e-05	0.000388986
-74.5822482638889	-74.70703125:-74.4574652778	-13.2817153576511	-13.406303663:-13.1571270523	20151124120000	20151124000000:20151125000000	3094.07592773438	0.0:6188.15185547	0.009758	0.0101629	0.000395166
-74.5822482638889	-74.70703125:-74.4574652778	-13.0325387468837	-13.1571270523:-12.9079504415	20151124120000	20151124000000:20151125000000	3094.07592773438	0.0:6188.15185547	0.00996815	-0.0130771	0.000394747
-74.5822482638889	-74.70703125:-74.4574652778	-12.7833621361163	-12.9079504415:-12.6587738307	20151124120000	20151124000000:20151125000000	3094.07592773438	0.0:6188.15185547	0.013823	0.00582957	0.000393396
-74.5822482638889	-74.70703125:-74.4574652778	-12.5341855253489	-12.6587738307:-12.40959722	20151124120000	20151124000000:20151125000000	3094.07592773438	0.0:6188.15185547	0.00828802	0.00328036	0.000394886
-74.5822482638889	-74.70703125:-74.4574652778	-12.2850089145814	-12.40959722:-12.1604206092	20151124120000	20151124000000:20151125000000	3094.07592773438	0.0:6188.15185547	0.0152283	0.00619507	0.000388379
-74.5822482638889	-74.70703125:-74.4574652778	-9.045712974605	-9.17030127999:-8.92112466922	20151126120000	20151126000000:20151127000000	3094.07592773438	0.0:6188.15185547	0.0127869	0.0247192	0.000395899
-74.5822482638889	-74.70703125:-74.4574652778	-8.79653636383758	-8.92112466922:-8.67194805845	20151126120000	20151126000000:20151127000000	3094.07592773438	0.0:6188.15185547	0.0201312	0.0119617	0.000396109
-74.5822482638889	-74.70703125:-74.4574652778	-6.05559364539598	-6.18018195078:-5.93100534001	20151117120000	20151117000000:20151118000000	3094.07592773438	0.0:6188.15185547	0.0205332	0.0139228	0.000396076
-74.5822482638889	-74.70703125:-74.4574652778	-5.55724042386114	-5.68182872924:-5.43265211848	20151117120000	20151117000000:20151118000000	3094.07592773438	0.0:6188.15185547	0.0280762	0.0127563	0.000396416
-74.5822482638889	-74.70703125:-74.4574652778	-2.06876787311728	-2.1933561785:-1.94417956773	20151119120000	20151119000000:20151120000000	3094.07592773438	0.0:6188.15185547	0.015564	0.0123291	0.000392771
-74.5822482638889	-74.70703125:-74.4574652778	-1.81959126234986	-1.94417956773:-1.69500295697	20151119120000	20151119000000:20151120000000	3094.07592773438	0.0:6188.15185547	0.0158793	0.00929769	0.00039878
-74.5822482638889	-74.70703125:-74.4574652778	-1.57041465158244	-1.69500295697:-1.4458263462	20151119120000	20151119000000:20151120000000	3094.07592773438	0.0:6188.15185547	0.0162286	0.00937229	0.000395763
-74.5822482638889	-74.70703125:-74.4574652778	0.921351456091742	0.796763150708:1.04593976148	20151110120000	20151110000000:20151111000000	3094.07592773438	0.0:6188.15185547	0.016983	0.0110168	0.000399532
-74.5822482638889	-74.70703125:-74.4574652778	1.17052806685916	1.04593976148:1.29511637224	20151110120000	20151110000000:20151111000000	3094.07592773438	0.0:6188.15185547	0.0194326	0.0129563	0.00039683
-74.5822482638889	-74.70703125:-74.4574652778	2.16723450992884	2.04264620455:2.29182281531	20151110120000	20151110000000:20151111000000	3094.07592773438	0.0:6188.15185547	0.018748	0.0127869	0.000397396
-74.3326822916667	-74.4574652778:-74.2078993056	-14.5275984114882	-14.6521867169:-14.4030101061	20151124120000	20151124000000:20151125000000	3094.07592773438	0.0:6188.15185547	0.00548534	-0.00191087	0.000394415
-74.3326822916667	-74.4574652778:-74.2078993056	-14.2784218007208	-14.4030101061:-14.1538334953	20151124120000	20151124000000:20151125000000	3094.07592773438	0.0:6188.15185547	0.00844465	0.0154099	0.000393413
-74.3326822916667	-74.4574652778:-74.2078993056	-14.0292451899534	-14.1538334953:-13.9046568846	20151124120000	20151124000000:20151125000000	3094.07592773438	0.0:6188.15185547	0.0115166	-0.000341034	0.000396193
-74.3326822916667	-74.4574652778:-74.2078993056	-13.780068579186	-13.9046568846:-13.6554802738	20151124120000	20151124000000:20151125000000	3094.07592773438	0.0:6188.15185547	0.00512695	-0.0421078	0.000400605
-74.3326822916667	-74.4574652778:-74.2078993056	-10.7899492499769	-10.9145375554:-10.6653609446	20151126120000	20151126000000:20151127000000	3094.07592773438	0.0:6188.15185547	0.017395	0.0148315	0.000400085
-74.3326822916667	-74.4574652778:-74.2078993056	-7.05230008846565	-7.17688839385:-6.92771178308	20151117120000	20151117000000:20151118000000	3094.07592773438	0.0:6188.15185547	0.019165	0.0135193	0.000395871
-74.3326822916667	-74.4574652778:-74.2078993056	-6.80312347769823	-6.92771178308:-6.67853517231	20151117120000	20151117000000:20151118000000	3094.07592773438	0.0:6188.15185547	0.0189819	0.019104	0.00039836
-74.3326822916667	-74.4574652778:-74.2078993056	-6.3047702561634	-6.42935856155:-6.18018195078	20151117120000	20151117000000:20151118000000	3094.07592773438	0.0:6188.15185547	0.0181885	0.00891113	0.00039788
-74.3326822916667	-74.4574652778:-74.2078993056	-6.05559364539598	-6.18018195078:-5.93100534001	20151117120000	20151117000000:20151118000000	3094.07592773438	0.0:6188.15185547	0.0149536	0.00640869	0.000398997
-74.3326822916667	-74.4574652778:-74.2078993056	-3.81300414848921	-3.93759245387:-3.68841584311	20151119120000	20151119000000:20151120000000	3094.07592773438	0.0:6188.15185547	0.0285645	0.0114441	0.000399098
-74.3326822916667	-74.4574652778:-74.2078993056	-3.56382753772179	-3.68841584311:-3.43923923234	20151119120000	20151119000000:20151120000000	3094.07592773438	0.0:6188.15185547	0.0201416	0.0136719	0.000396805
